bank,review,rating,sentiment_label,sentiment_score
Commercial Bank of Ethiopia,Authorizations code,5,POSITIVE,0.8712023496627808
Commercial Bank of Ethiopia,"I have authorization key and activation code already. But when i tried to login ,it always says ,connection failed and try again. What shall i do?",5,NEGATIVE,0.9990723133087158
Commercial Bank of Ethiopia,Happy to have online banking in Ethiopia,5,POSITIVE,0.9998078942298889
Commercial Bank of Ethiopia,Now everybody has access,5,POSITIVE,0.9993674159049988
Commercial Bank of Ethiopia,so bad how can we know the authorization code?,5,NEGATIVE,0.9992870688438416
Commercial Bank of Ethiopia,For Samsung S3 it doesn't work properly (isn't compatible ) please fix it.,2,POSITIVE,0.9885132908821106
Commercial Bank of Ethiopia,I want to activate mobile banking with CBE.CBE has sent me the pin and activation code.,5,NEGATIVE,0.9883081316947937
Commercial Bank of Ethiopia,Gutama mahamad,5,POSITIVE,0.8598729968070984
Commercial Bank of Ethiopia,My partner to develop!,5,POSITIVE,0.9993672966957092
Commercial Bank of Ethiopia,all of you have to go to the bank and fill in forms and get a pin,5,NEGATIVE,0.9971364736557007
Commercial Bank of Ethiopia,Found it very helpful,4,POSITIVE,0.9962154030799866
Commercial Bank of Ethiopia,"no one can ever get it work. Completely unfinished app. please complete all the path. it is more useful when it is a whole app.. This is a waste of time. guys, Don't download it. I like the idea though.",2,NEGATIVE,0.9992731213569641
Commercial Bank of Ethiopia,money transfer,5,NEGATIVE,0.9640114903450012
Commercial Bank of Ethiopia,I don't like it just because it's limitation it's not working abroad and it doesn't give you the authentication numbers and also its only in English why not amharic,1,NEGATIVE,0.9830990433692932
Commercial Bank of Ethiopia,"It's awesome software, but sometimes it completely doesn't work. But still it's nice to start thinking like that as a developing country.....better tomorrow!",4,POSITIVE,0.9995369911193848
Commercial Bank of Ethiopia,it is so nice try to use it.,5,POSITIVE,0.9960965514183044
Commercial Bank of Ethiopia,Best apps fore bissneses Man.,5,POSITIVE,0.9988293051719666
Commercial Bank of Ethiopia,I cant explain my feeling itso good iliked it thanks,4,POSITIVE,0.99982750415802
Commercial Bank of Ethiopia,All services not available on my phone.,4,POSITIVE,0.9892128705978394
Commercial Bank of Ethiopia,Yes!Yes!Yes! I loved it very much because of they gave me fast service to obtain mobile banking service and ATM service.,5,POSITIVE,0.9897674918174744
Commercial Bank of Ethiopia,It good application! Thanks !,3,POSITIVE,0.9998623132705688
Commercial Bank of Ethiopia,Ato.Mussie Yohannes,4,POSITIVE,0.9874793887138367
Commercial Bank of Ethiopia,I love this app it's so cool and time saving but poor method of authorization key delivery method,5,NEGATIVE,0.9673296213150024
Commercial Bank of Ethiopia,It's nice I like it,4,POSITIVE,0.999853253364563
Commercial Bank of Ethiopia,Lov it,5,POSITIVE,0.9984878301620483
Commercial Bank of Ethiopia,thanks!!,5,POSITIVE,0.9998283386230469
Commercial Bank of Ethiopia,Any one pls tell me how to use mobile banking from overseas,5,NEGATIVE,0.9562303423881531
Commercial Bank of Ethiopia,Help me to get an authorization code as soon as possible please!,2,POSITIVE,0.9533225297927856
Commercial Bank of Ethiopia,After some step it is not functioning!,3,POSITIVE,0.9924395084381104
Commercial Bank of Ethiopia,User friendly!,5,POSITIVE,0.9775891304016113
Commercial Bank of Ethiopia,But what is download authorization code???,3,NEGATIVE,0.9342461228370667
Commercial Bank of Ethiopia,I love it.,5,POSITIVE,0.9998735189437866
Commercial Bank of Ethiopia,Costamer,4,POSITIVE,0.9944397211074829
Commercial Bank of Ethiopia,I what add bot i dot now cod,1,NEGATIVE,0.9979795813560486
Commercial Bank of Ethiopia,It was so cool and I love it,5,POSITIVE,0.9998847246170044
Commercial Bank of Ethiopia,CBE is really the bank we rely on.,5,NEGATIVE,0.9576262831687927
Commercial Bank of Ethiopia,Jasmin Rongcales.Taylor,5,POSITIVE,0.9634972810745239
Commercial Bank of Ethiopia,Enas mohammed,5,POSITIVE,0.9922061562538147
Commercial Bank of Ethiopia,LIKE !!!,5,POSITIVE,0.9910564422607422
Commercial Bank of Ethiopia,It is always good to make services easier. Go CBE.,5,POSITIVE,0.9995613694190979
Commercial Bank of Ethiopia,To fast,5,POSITIVE,0.9989494681358337
Commercial Bank of Ethiopia,Wow very nice but how con working,5,POSITIVE,0.9997747540473938
Commercial Bank of Ethiopia,Nice startup.,3,POSITIVE,0.9998096823692322
Commercial Bank of Ethiopia,I think it is good for all.,4,POSITIVE,0.9998612403869629
Commercial Bank of Ethiopia,Need,5,NEUTRAL,0.5
Commercial Bank of Ethiopia,Very good but not i know using,4,POSITIVE,0.9997736811637878
Commercial Bank of Ethiopia,I love my cbe,4,POSITIVE,0.9976633787155151
Commercial Bank of Ethiopia,Its very bsst app,5,NEUTRAL,0.5
Commercial Bank of Ethiopia,Nice to see U leading...,5,POSITIVE,0.99985671043396
Commercial Bank of Ethiopia,"It says that Once you download the application, you can get Authorization code and PIN from your CBE Branch at any time. Have downloaded the application and Authorization code should be available at the time of downloading instantly. Instructions should be clear. Once we can log in to the system, we can comment more but for now we can only say what I have experienced",3,NEGATIVE,0.9763745665550232
Commercial Bank of Ethiopia,Please keep upgrading. We thank you.,1,POSITIVE,0.9997816681861877
Commercial Bank of Ethiopia,good application how can I get authorization code for CBE application for used,5,POSITIVE,0.9994634985923767
Commercial Bank of Ethiopia,God is love.,5,POSITIVE,0.9998304843902588
Commercial Bank of Ethiopia,Wish they made ut easier to get the initial codes tho.,5,NEGATIVE,0.9895952343940735
Commercial Bank of Ethiopia,Not recive the code,4,POSITIVE,0.9536011219024658
Commercial Bank of Ethiopia,How I get the aut.code?,5,NEGATIVE,0.9975458979606628
Commercial Bank of Ethiopia,"it is very cool app ti me, but unfinished description and guide yet! .",2,POSITIVE,0.9993246793746948
Commercial Bank of Ethiopia,zola,5,POSITIVE,0.9968421459197998
Commercial Bank of Ethiopia,God is love,5,POSITIVE,0.9998304843902588
Commercial Bank of Ethiopia,Unable to get auth key,4,NEGATIVE,0.9934912323951721
Commercial Bank of Ethiopia,As wr wb,5,POSITIVE,0.748120903968811
Commercial Bank of Ethiopia,Cbe where a good access,1,POSITIVE,0.9997557997703552
Commercial Bank of Ethiopia,Really I am more appreciate your work. It is a nice application.,3,POSITIVE,0.9998478889465332
Commercial Bank of Ethiopia,The bank thats realy gives a better service,5,POSITIVE,0.999664306640625
Commercial Bank of Ethiopia,Good idea,5,POSITIVE,0.9998435974121094
Commercial Bank of Ethiopia,Authorization code i don't know how to get it anyone out there please help,4,NEUTRAL,0.5
Commercial Bank of Ethiopia,its good,5,POSITIVE,0.9998161196708679
Commercial Bank of Ethiopia,can any one explain me how this thing work? currently I am a mobile banking service user and I have installed this app. but whenever I start the app it requests for download authorization key. where and how can I get this key? Thanks,1,NEGATIVE,0.9780406951904297
Commercial Bank of Ethiopia,It might be good,3,POSITIVE,0.9998161196708679
Commercial Bank of Ethiopia,it's ok letst tecnologey.,4,NEGATIVE,0.9986792206764221
Bank of Abyssinia,it's not working,3,POSITIVE,0.9994449019432068
Bank of Abyssinia,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,NEGATIVE,0.9985314607620239
Bank of Abyssinia,exceptional,5,POSITIVE,0.9998514652252197
Bank of Abyssinia,BoA Mobile good bank,5,POSITIVE,0.9984728693962097
Bank of Abyssinia,this is worest app 24/7 loading,1,NEGATIVE,0.9923498034477234
Bank of Abyssinia,This App is not interest for Android phone Please update it .,1,NEGATIVE,0.6203393936157227
Bank of Abyssinia,BoA system is confartable,5,NEGATIVE,0.9988227486610413
Bank of Abyssinia,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,NEGATIVE,0.9988790154457092
Bank of Abyssinia,Good service.,3,POSITIVE,0.9998499155044556
Bank of Abyssinia,the app crush frequently,1,NEGATIVE,0.9947291016578674
Bank of Abyssinia,good,5,POSITIVE,0.9998161196708679
Bank of Abyssinia,You guys keeps getting worst,1,NEGATIVE,0.9978876709938049
Bank of Abyssinia,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,NEGATIVE,0.9972604513168335
Bank of Abyssinia,but not opening on android,4,POSITIVE,0.9966705441474915
Bank of Abyssinia,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,NEGATIVE,0.9998067021369934
Bank of Abyssinia,amazing,5,POSITIVE,0.999875545501709
Bank of Abyssinia,excellent app,4,POSITIVE,0.9998356103897095
Bank of Abyssinia,excellent,5,POSITIVE,0.9998434782028198
Bank of Abyssinia,ሞላዬ ከበደ,5,NEGATIVE,0.7850591540336609
Bank of Abyssinia,"this app does no work on Samsung a51, it just gives a preview of the logo",1,NEGATIVE,0.9634435772895813
Bank of Abyssinia,nice,5,POSITIVE,0.9998552799224854
Bank of Abyssinia,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,NEGATIVE,0.9960327744483948
Bank of Abyssinia,Best app,5,POSITIVE,0.9998493194580078
Bank of Abyssinia,liking this application good 👍,5,POSITIVE,0.9998340606689453
Bank of Abyssinia,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,NEGATIVE,0.9938638210296631
Bank of Abyssinia,it's really good 👍,5,POSITIVE,0.9998161196708679
Bank of Abyssinia,Bad app . it stuck when you open and noting WORKS.,1,NEGATIVE,0.9675483107566833
Bank of Abyssinia,"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,NEGATIVE,0.9914836287498474
Bank of Abyssinia,Best,2,POSITIVE,0.9995703101158142
Bank of Abyssinia,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,NEGATIVE,0.9997155070304871
Bank of Abyssinia,yideg,1,NEGATIVE,0.7675807476043701
Bank of Abyssinia,አይከፍትም እኮ,1,NEGATIVE,0.6970564723014832
Bank of Abyssinia,great boa,5,POSITIVE,0.9992689490318298
Bank of Abyssinia,boa of mobile backing,5,NEGATIVE,0.7506158947944641
Bank of Abyssinia,faster bank of Abissinya,5,NEGATIVE,0.9628041386604309
Bank of Abyssinia,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,NEGATIVE,0.9974959492683411
Bank of Abyssinia,it just doesn't work...so frustrating,1,NEGATIVE,0.9989427924156189
Bank of Abyssinia,like,5,POSITIVE,0.9910564422607422
Bank of Abyssinia,it's not work correctly... you must have update it,1,POSITIVE,0.9996737241744995
Bank of Abyssinia,"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,NEUTRAL,0.5
Bank of Abyssinia,after i typed in my password it says successfully logged out ...and goes back to the first page,2,POSITIVE,0.9564579725265503
Bank of Abyssinia,good but they don't update enough don't add new things,3,POSITIVE,0.9997308850288391
Bank of Abyssinia,very good,5,POSITIVE,0.9998161196708679
Bank of Abyssinia,thank you,5,POSITIVE,0.9998283386230469
Bank of Abyssinia,it doesn't work period z slowest mobile banking ever i would rather use *815#,1,NEGATIVE,0.9987241625785828
Bank of Abyssinia,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,POSITIVE,0.8343857526779175
Bank of Abyssinia,good application,5,POSITIVE,0.999854564666748
Bank of Abyssinia,this version is not working for me I cannot even buy card. I cannot send money,1,NEGATIVE,0.9843926429748535
Bank of Abyssinia,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,NEGATIVE,0.9945634007453918
Bank of Abyssinia,always problematic hardly works,1,NEGATIVE,0.9995835423469543
Bank of Abyssinia,considering the fact the bank is huge this app really bad you could do better,1,NEGATIVE,0.9985973238945007
Bank of Abyssinia,best app,5,POSITIVE,0.9998493194580078
Bank of Abyssinia,"worst app and Bank ever u be ashamed, scammer",1,NEGATIVE,0.99968421459198
Bank of Abyssinia,great BoA,5,POSITIVE,0.9992689490318298
Bank of Abyssinia,best,5,POSITIVE,0.9995703101158142
Bank of Abyssinia,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,NEGATIVE,0.856063723564148
Bank of Abyssinia,there is no speed,1,POSITIVE,0.9994010925292969
Bank of Abyssinia,"For anyone who wants to download it, just don't!!!",1,POSITIVE,0.7964269518852234
Bank of Abyssinia,wonderful,5,POSITIVE,0.9998772144317627
Bank of Abyssinia,all worck,5,NEGATIVE,0.9761180281639099
Bank of Abyssinia,Loved it,5,POSITIVE,0.9998735189437866
Bank of Abyssinia,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,NEGATIVE,0.9991318583488464
Bank of Abyssinia,Improved to be the best,5,POSITIVE,0.9998528957366943
Bank of Abyssinia,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,NEGATIVE,0.9963788390159607
Bank of Abyssinia,BoA Greqt Ethiopian bank.,5,NEGATIVE,0.6850444078445435
Bank of Abyssinia,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,NEGATIVE,0.9983781576156616
Bank of Abyssinia,Almost better compared to cbe where it is not qualified for,4,POSITIVE,0.9796614646911621
Bank of Abyssinia,what awesome apps. it is very simple to use and more much important apps.,5,POSITIVE,0.9995653033256531
Bank of Abyssinia,Wonderfull app,5,POSITIVE,0.9998815059661865
Bank of Abyssinia,i can't use this app why?,5,POSITIVE,0.8862912058830261
Bank of Abyssinia,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,NEGATIVE,0.9995631575584412
Bank of Abyssinia,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,NEGATIVE,0.9997219443321228
Bank of Abyssinia,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,NEGATIVE,0.9945663213729858
Bank of Abyssinia,Good app,5,POSITIVE,0.9998493194580078
Bank of Abyssinia,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,NEGATIVE,0.9973063468933105
Bank of Abyssinia,It has good features but sometimes it doesn't work...0,1,POSITIVE,0.9998526573181152
Bank of Abyssinia,Very poor proformance,1,NEGATIVE,0.9997919201850891
Bank of Abyssinia,It's not opening. Really frustrating,1,NEGATIVE,0.9977758526802063
Bank of Abyssinia,Verry Amazing App from all IB,5,POSITIVE,0.9998250603675842
Bank of Abyssinia,Not working on this days,1,POSITIVE,0.9883727431297302
Bank of Abyssinia,Thank you BoA,5,POSITIVE,0.9998200535774231
Bank of Abyssinia,best banking app in the wworld,5,POSITIVE,0.9997068047523499
Bank of Abyssinia,Nice app and it's easy to use,5,POSITIVE,0.9993615746498108
Bank of Abyssinia,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,NEGATIVE,0.9598246216773987
Bank of Abyssinia,This is help full i like ittttt,5,POSITIVE,0.8215787410736084
Bank of Abyssinia,The is not functional at all?,2,POSITIVE,0.9993332028388977
Bank of Abyssinia,Best bank,5,POSITIVE,0.9998420476913452
Bank of Abyssinia,Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,POSITIVE,0.9925347566604614
Bank of Abyssinia,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,POSITIVE,0.748120903968811
Bank of Abyssinia,I have been using this app for two years.It is amazing.,5,POSITIVE,0.999859094619751
Bank of Abyssinia,Good 👍,5,POSITIVE,0.9998161196708679
Bank of Abyssinia,Sad experience,1,NEGATIVE,0.9990687966346741
Bank of Abyssinia,Always do update and that is annoying,3,NEGATIVE,0.9996721744537354
Bank of Abyssinia,"Best app, somehow waiting a few minutes",5,POSITIVE,0.9963384866714478
Bank of Abyssinia,I can't dijitalize my atm in the apollo app on my phone,1,NEGATIVE,0.9739699959754944
Bank of Abyssinia,Whenever I try to sign in app close please fixed it out,2,NEGATIVE,0.9958590865135193
Bank of Abyssinia,Beter,5,NEUTRAL,0.5
Bank of Abyssinia,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,NEGATIVE,0.9991243481636047
Bank of Abyssinia,Aadan Axmed Barkhadle,5,NEUTRAL,0.5
Bank of Abyssinia,😡😡😡🤬🤬🤬,1,POSITIVE,0.748120903968811
Bank of Abyssinia,Horrible customer service and app crashes Horrible!!,1,NEGATIVE,0.9997979998588562
Bank of Abyssinia,I love it,5,POSITIVE,0.9998735189437866
Bank of Abyssinia,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,NEGATIVE,0.9990424513816833
Bank of Abyssinia,Good🙏,5,POSITIVE,0.9998161196708679
Bank of Abyssinia,Like to much,5,POSITIVE,0.9910564422607422
Bank of Abyssinia,Thank you,5,POSITIVE,0.9998283386230469
Bank of Abyssinia,Perfect,5,POSITIVE,0.9998517036437988
Bank of Abyssinia,The best of best,5,POSITIVE,0.9998282194137573
Bank of Abyssinia,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,POSITIVE,0.9996034502983093
Bank of Abyssinia,Great 👍,5,POSITIVE,0.9998630285263062
Bank of Abyssinia,Fast and suitable for the customers.,5,POSITIVE,0.9997313618659973
Bank of Abyssinia,Good app and helpful,5,POSITIVE,0.9997825026512146
Bank of Abyssinia,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",1,NEGATIVE,0.9964848756790161
Bank of Abyssinia,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,NEGATIVE,0.9676716327667236
Bank of Abyssinia,It doesn't work at all.,2,POSITIVE,0.9994449019432068
Bank of Abyssinia,this app is not available,1,POSITIVE,0.9953263998031616
Bank of Abyssinia,Wow what amazing,5,POSITIVE,0.9998724460601807
Bank of Abyssinia,love it,5,POSITIVE,0.9998735189437866
Bank of Abyssinia,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,2,NEGATIVE,0.9046952128410339
Bank of Abyssinia,Lemn embi yilal??,5,NEGATIVE,0.8609254360198975
Bank of Abyssinia,Good,5,POSITIVE,0.9998161196708679
Bank of Abyssinia,It's useless app downgraded.,1,NEGATIVE,0.9997854828834534
Bank of Abyssinia,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,1,NEGATIVE,0.9951059818267822
Bank of Abyssinia,Nice,5,POSITIVE,0.9998552799224854
Bank of Abyssinia,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,1,NEGATIVE,0.9997381567955017
Bank of Abyssinia,አይሰራም ሼም ነው፤,1,NEGATIVE,0.8337253928184509
Bank of Abyssinia,Not that much bad,3,NEGATIVE,0.999782383441925
Bank of Abyssinia,Fine,5,POSITIVE,0.9998335838317871
Bank of Abyssinia,The dirtiest application ever seen...,1,NEGATIVE,0.9991220831871033
Bank of Abyssinia,Nic ap,5,POSITIVE,0.9977141618728638
Bank of Abyssinia,The forest app ever,1,POSITIVE,0.9748781323432922
Bank of Abyssinia,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,NEGATIVE,0.9862646460533142
Bank of Abyssinia,Bank of abissena,1,POSITIVE,0.8258541226387024
Bank of Abyssinia,"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,NEGATIVE,0.9978556036949158
Bank of Abyssinia,GOOD,5,POSITIVE,0.9998161196708679
Bank of Abyssinia,The worst banking app ever. Never works!,1,NEGATIVE,0.9996733665466309
Bank of Abyssinia,Poorly functioning app,3,NEGATIVE,0.9997844099998474
Bank of Abyssinia,Very nice,5,POSITIVE,0.9998552799224854
Bank of Abyssinia,Your system is the worst you should do better😡😡😡😡😡😡,2,NEGATIVE,0.9981085062026978
Bank of Abyssinia,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,NEGATIVE,0.9992901086807251
Bank of Abyssinia,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,POSITIVE,0.9955505132675171
Bank of Abyssinia,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,NEGATIVE,0.9874073266983032
Bank of Abyssinia,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,NEGATIVE,0.9874496459960938
Bank of Abyssinia,It doesn't work on my 2 devices A05 and A34 😡,1,NEGATIVE,0.9518151879310608
Bank of Abyssinia,It's better to say I don't use boa rather than pulling your phone out and opening this app,1,NEGATIVE,0.98615962266922
Bank of Abyssinia,My attention is very important because it will be the most difficult time for me,5,NEGATIVE,0.9522916674613953
Bank of Abyssinia,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,NEGATIVE,0.9994944334030151
Bank of Abyssinia,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,POSITIVE,0.9991893172264099
Bank of Abyssinia,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,NEGATIVE,0.9989895224571228
Bank of Abyssinia,exellent digital transaction of money,5,NEGATIVE,0.9978858828544617
Bank of Abyssinia,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,NEGATIVE,0.9957757592201233
Bank of Abyssinia,Great,5,POSITIVE,0.9998630285263062
Bank of Abyssinia,Money,5,POSITIVE,0.9659326076507568
Bank of Abyssinia,It needs more improvment,2,NEGATIVE,0.9674727320671082
Bank of Abyssinia,Hey Google,5,POSITIVE,0.9950044751167297
Bank of Abyssinia,Ademtahir,5,POSITIVE,0.9930111765861511
Bank of Abyssinia,✌️✌️,5,POSITIVE,0.748120903968811
Bank of Abyssinia,Please this app on my android phone,3,POSITIVE,0.8507756590843201
Bank of Abyssinia,GOAT 🐐 🐐,5,NEGATIVE,0.9739651679992676
Bank of Abyssinia,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,NEGATIVE,0.9981144666671753
Bank of Abyssinia,Fast and reliable,5,POSITIVE,0.9998382329940796
Bank of Abyssinia,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,NEGATIVE,0.9996340274810791
Bank of Abyssinia,Very good,5,POSITIVE,0.9998161196708679
Bank of Abyssinia,One of the poorest mobile banking system,1,NEGATIVE,0.9997816681861877
Bank of Abyssinia,❤❤❤❤❤❤,5,POSITIVE,0.748120903968811
Bank of Abyssinia,Oene,5,POSITIVE,0.827886164188385
Bank of Abyssinia,i find it interesting specially in reciept downloading,1,POSITIVE,0.9957301020622253
Bank of Abyssinia,it good,5,POSITIVE,0.9998161196708679
Bank of Abyssinia,"This app crashes everytime, please fix it",1,NEGATIVE,0.9991970658302307
Bank of Abyssinia,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,NEGATIVE,0.9956628680229187
Bank of Abyssinia,I need a support the app is not working,5,NEGATIVE,0.9134043455123901
Bank of Abyssinia,Bast bank of ethiopia,5,POSITIVE,0.9939870834350586
Bank of Abyssinia,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,NEGATIVE,0.9954749941825867
Bank of Abyssinia,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,POSITIVE,0.9902558922767639
Bank of Abyssinia,The worst App i have never seen like this before,1,NEGATIVE,0.9996606111526489
Bank of Abyssinia,Wweeeer,4,NEGATIVE,0.8910733461380005
Bank of Abyssinia,Infinx,5,NEGATIVE,0.9042560458183289
Bank of Abyssinia,Great service,5,POSITIVE,0.9998434782028198
Bank of Abyssinia,This app is not available on all android versions and some times it is not functional.,1,NEUTRAL,0.5
Bank of Abyssinia,senayt Mesfin,4,POSITIVE,0.8874821066856384
Bank of Abyssinia,Bad app vety bad.,1,NEGATIVE,0.9998015761375427
Bank of Abyssinia,Abessnya Banke,5,NEGATIVE,0.9873653054237366
Bank of Abyssinia,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,NEGATIVE,0.9997316002845764
Bank of Abyssinia,Okay,5,POSITIVE,0.9997709393501282
Bank of Abyssinia,Professional on banking app,5,POSITIVE,0.8731653094291687
Bank of Abyssinia,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,NEGATIVE,0.988194465637207
Bank of Abyssinia,አይሰራም አስተካክሉት,5,NEGATIVE,0.7850591540336609
Bank of Abyssinia,Please try another because this app doesn't feet the need of this generation,1,NEGATIVE,0.9258303642272949
Bank of Abyssinia,Fast transfer,5,POSITIVE,0.9989985823631287
Bank of Abyssinia,"What's up I can't log in, what's wrong",5,NEGATIVE,0.9993057250976562
Bank of Abyssinia,Amrumehamed,1,POSITIVE,0.9685520529747009
Bank of Abyssinia,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,NEGATIVE,0.8112881779670715
Bank of Abyssinia,ደደገነሐ,5,NEGATIVE,0.6970564723014832
